Unnamed: 0,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
4132,/data/datasets/LRS3/trainval/BQj2ZSGPsY8/50008.wav,3.008,16000,3,3.7909005,4.074281,4.2194743,3.3021683831762343,3.5853132012261746,4.049205509154014,3.4449828
27250,/data/datasets/LRS3/trainval/YlmZkY1uqXM/50009.wav,2.688,16000,1,3.5561278,3.7838604,4.2187057,3.1570931117240795,3.422441643493205,4.049132511916023,3.4827552
3178,/data/datasets/LRS3/trainval/QekbuidfQKo/50042.wav,5.888,16000,2,3.8934975,4.240528,4.219383,3.3631777106757044,3.672136849127068,4.049123475231784,3.9235435
15939,/data/datasets/LRS3/trainval/ATISgVUKetI/50003.wav,3.072,16000,3,3.4709313,3.7952912,4.218786,3.102545156805815,3.429112454955128,4.049045002617649,3.2511349
31682,/data/datasets/LRS3/trainval/FVSc2FnPnDE/50001.wav,5.568,16000,2,3.9230056,4.2398386,4.219575,3.380634336662654,3.671891864523037,4.049044600051721,3.7546563
20899,/data/datasets/LRS3/trainval/9FCsyK4aRXQ/50003.wav,2.368,16000,1,3.8404508,4.160368,4.218331,3.3319492527939394,3.63092913839844,4.048945767057552,3.6364913
4383,/data/datasets/LRS3/trainval/6ul2TSvUDog/50004.wav,1.216,16000,1,3.5014904,3.7804897,4.218308,3.1222384588178382,3.4204675904406154,4.048934361592905,3.262826
23856,/data/datasets/LRS3/trainval/a7whovUoYu4/50007.wav,2.496,16000,1,3.7507274,4.1274247,4.218292,3.2779515809330344,3.61363753882689,4.048926520255938,3.2889094
18396,/data/datasets/LRS3/trainval/Y0UB6g8Rsyw/50006.wav,4.48,16000,8,3.6972544,3.9601092,4.218202,3.2452492938618085,3.522995079682795,4.048874841893636,3.945177
3089,/data/datasets/LRS3/trainval/7vsO7SHLJMI/50009.wav,5.76,16000,2,3.8069096,4.132141,4.218493,3.311889312544981,3.616042053725887,4.048847441128645,3.5881767
21854,/data/datasets/LRS3/trainval/PcDftBVDSlc/50005.wav,4.608,16000,1,3.7196476,4.045766,4.2180862,3.258992985095052,3.5699897459865038,4.048823864012581,3.790732
13092,/data/datasets/LRS3/trainval/l2oywAEJ9hE/50009.wav,3.456,16000,4,3.6201677,3.944772,4.21817,3.197422299717088,3.5144274989778257,4.0487949277085935,3.5103939
31507,/data/datasets/LRS3/trainval/xlGG1OSpbKk/50003.wav,6.08,16000,3,3.8188512,4.18474,4.219401,3.318983503521267,3.6435969541076174,4.048779031048691,3.252793
